Bellman-Ford,Inc,1000,0.1,0.005134554998221574
Dynamic,Inc,25000,0.3,0.013148772999556968
Dynamic,Dec,25000,0.3,0.005920447001699358
Bellman-Ford,Mixed,25000,0.3,0.12256873000296764
Dijkstra,Mixed,25000,0.3,0.0020041930001752917
Dynamic,Mixed,25000,0.3,0.006518317000882234
Bellman-Ford,Inc,25000,0.4,0.12131838800269179
Dijkstra,Inc,25000,0.4,0.0021076070006529335
Bellman-Ford,Dec,25000,0.4,0.12116950899871881
Dijkstra,Dec,25000,0.4,0.002048415997705888
Dynamic,Inc,25000,0.4,0.010389867002231767
Dynamic,Dec,25000,0.4,0.007512156997108832
Bellman-Ford,Mixed,25000,0.4,0.12176523499874747
Dijkstra,Mixed,25000,0.4,0.0019915390003006905
Dynamic,Mixed,25000,0.4,0.007865048999519786
Bellman-Ford,Inc,25000,0.5,0.12205715099844383
Dijkstra,Inc,25000,0.5,0.00202977099979762
Bellman-Ford,Dec,25000,0.5,0.12173581000024569
Dijkstra,Dec,25000,0.5,0.002046723002422368
Dynamic,Inc,25000,0.5,0.009117273999436293
Dynamic,Dec,25000,0.5,0.010188478998315986
Bellman-Ford,Mixed,25000,0.5,0.1221829579990299
Dijkstra,Mixed,25000,0.5,0.0021334949997253716
Dynamic,Mixed,25000,0.5,0.00933249599984265
Bellman-Ford,Inc,25000,0.1,0.24713090200020815
Dijkstra,Inc,25000,0.1,0.002189920996897854
Bellman-Ford,Dec,25000,0.1,0.12268497699915315
Dijkstra,Dec,25000,0.1,0.002035442001215415
Dynamic,Inc,25000,0.1,0.01805178499853355
Dynamic,Dec,25000,0.1,0.006238542999199126
Bellman-Ford,Mixed,25000,0.1,0.25912388100186945
Dijkstra,Mixed,25000,0.1,0.002331716998014599
Dynamic,Mixed,25000,0.1,0.0032887189991015475
Bellman-Ford,Inc,25000,0.2,0.12143202100196504
Dijkstra,Inc,25000,0.2,0.00194713699966087
Bellman-Ford,Dec,25000,0.2,0.24571545200160472
Dijkstra,Dec,25000,0.2,0.0022780859981139656
Dynamic,Inc,25000,0.2,0.015499395998631371
Dynamic,Dec,25000,0.2,0.006693795003229752
Bellman-Ford,Mixed,25000,0.2,0.12134290399990277
Dijkstra,Mixed,25000,0.2,0.0019505220006976742
Dynamic,Mixed,25000,0.2,0.006365560002450366
Bellman-Ford,Inc,25000,0.3,0.12018390400044154
Dijkstra,Inc,25000,0.3,0.0019702299978234805
Bellman-Ford,Dec,25000,0.3,0.12076814799729618
Dijkstra,Dec,25000,0.3,0.0020286690014472697
Dynamic,Inc,25000,0.3,0.014561208001396153
Dynamic,Dec,25000,0.3,0.0077131149992055725
Bellman-Ford,Mixed,25000,0.3,0.12068472199825919
Dijkstra,Mixed,25000,0.3,0.001968265998584684
Dynamic,Mixed,25000,0.3,0.008004679999430664
Bellman-Ford,Inc,25000,0.4,0.12893972000165377
Dijkstra,Inc,25000,0.4,0.0020800749989575706
Bellman-Ford,Dec,25000,0.4,0.12420052500237944
Dijkstra,Dec,25000,0.4,0.002111904999765102
Dynamic,Inc,25000,0.4,0.013222031000623247
Dynamic,Dec,25000,0.4,0.010759640001197113
Bellman-Ford,Mixed,25000,0.4,0.24958020900157862
Dijkstra,Mixed,25000,0.4,0.0021912230004090816
Dynamic,Mixed,25000,0.4,0.010801357002492296
Bellman-Ford,Inc,25000,0.5,0.12252054000055068
Dijkstra,Inc,25000,0.5,0.002132102999894414
Bellman-Ford,Dec,25000,0.5,0.12534259500171174
Dijkstra,Dec,25000,0.5,0.0020734120007546153
Dynamic,Inc,25000,0.5,0.013542340002459241
Dynamic,Dec,25000,0.5,0.014187688997481018
Bellman-Ford,Mixed,25000,0.5,0.12125341600039974
Dijkstra,Mixed,25000,0.5,0.0019305749992781784
Dynamic,Mixed,25000,0.5,0.012085742000635946
Bellman-Ford,Inc,50000,0.1,0.24890375299946754
Dijkstra,Inc,50000,0.1,0.004183985001873225
Bellman-Ford,Dec,50000,0.1,0.24471188300231006
Dijkstra,Dec,50000,0.1,0.004178474999207538
Dynamic,Inc,50000,0.1,0.031240664000506513
Dynamic,Dec,50000,0.1,0.00530438300120295
Bellman-Ford,Mixed,50000,0.1,0.29930265299844905
Dijkstra,Mixed,50000,0.1,0.0042415020034241024
Dynamic,Mixed,50000,0.1,0.005848101001902251
Bellman-Ford,Inc,50000,0.2,0.25680198400004883
Dijkstra,Inc,50000,0.2,0.0042276669992133975
Bellman-Ford,Dec,50000,0.2,0.24364701900049113
Dijkstra,Dec,50000,0.2,0.004250579997460591
Dynamic,Inc,50000,0.2,0.02946507800152176
Dynamic,Dec,50000,0.2,0.010807478000060655
Bellman-Ford,Mixed,50000,0.2,0.2750049120004405
Dijkstra,Mixed,50000,0.2,0.004116738997254288
Dynamic,Mixed,50000,0.2,0.010504371002753032
Bellman-Ford,Inc,50000,0.3,0.2436539209993498
Dijkstra,Inc,50000,0.3,0.004190286999801174
Bellman-Ford,Dec,50000,0.3,0.24564668300081394
Dijkstra,Dec,50000,0.3,0.004186730999208521
Dynamic,Inc,50000,0.3,0.028141579001385253
Dynamic,Dec,50000,0.3,0.01617926800099667
Bellman-Ford,Mixed,50000,0.3,0.27865006800129777
Dijkstra,Mixed,50000,0.3,0.004049052000482334
Dynamic,Mixed,50000,0.3,0.015940871999191586
Bellman-Ford,Inc,50000,0.4,0.25068545900285244
Dijkstra,Inc,50000,0.4,0.004149150001467206
Bellman-Ford,Dec,50000,0.4,0.2434315950013115
Dijkstra,Dec,50000,0.4,0.0042082609979843255
Dynamic,Inc,50000,0.4,0.02549277900106972
Dynamic,Dec,50000,0.4,0.019085701002040878
Bellman-Ford,Mixed,50000,0.4,0.24334218799776863
Dijkstra,Mixed,50000,0.4,0.004193972999928519
Dynamic,Mixed,50000,0.4,0.019089667999651283
Bellman-Ford,Inc,50000,0.5,0.2411207370023476
Dijkstra,Inc,50000,0.5,0.004270066001481609
Bellman-Ford,Dec,50000,0.5,0.24694449399976293
Dijkstra,Dec,50000,0.5,0.004099726997083053
Dynamic,Inc,50000,0.5,0.02179341200098861
Dynamic,Dec,50000,0.5,0.02125612499730778
Bellman-Ford,Mixed,50000,0.5,0.24992271999872173
Dijkstra,Mixed,50000,0.5,0.004215142998873489
Dynamic,Mixed,50000,0.5,0.022583240999665577
Bellman-Ford,Inc,50000,0.1,0.24906894200103125
Dijkstra,Inc,50000,0.1,0.004189716000837507
Bellman-Ford,Dec,50000,0.1,0.23984747400027118
Dijkstra,Dec,50000,0.1,0.0041345520003233105
Dynamic,Inc,50000,0.1,0.027223289998801192
Dynamic,Dec,50000,0.1,0.003913578999345191
Bellman-Ford,Mixed,50000,0.1,0.24163841700283228
Dijkstra,Mixed,50000,0.1,0.004084820000571199
Dynamic,Mixed,50000,0.1,0.005041460997745162
Bellman-Ford,Inc,50000,0.2,0.24921934400117607
Dijkstra,Inc,50000,0.2,0.004089679001481272
Bellman-Ford,Dec,50000,0.2,0.24438788500265218
Dijkstra,Dec,50000,0.2,0.004214862998196622
Dynamic,Inc,50000,0.2,0.027497273000335554
Dynamic,Dec,50000,0.2,0.007833078998373821
Bellman-Ford,Mixed,50000,0.2,0.24449166000340483
Dijkstra,Mixed,50000,0.2,0.004367528999864589
Dynamic,Mixed,50000,0.2,0.0082704679989547
Bellman-Ford,Inc,50000,0.3,0.24295647499820916
Dijkstra,Inc,50000,0.3,0.004092793999006972
Bellman-Ford,Dec,50000,0.3,0.24794631999975536
Dijkstra,Dec,50000,0.3,0.004261480000423035
Dynamic,Inc,50000,0.3,0.022239908001211006
Dynamic,Dec,50000,0.3,0.011647322000499116
Bellman-Ford,Mixed,50000,0.3,0.2426491200021701
Dijkstra,Mixed,50000,0.3,0.00401978800073266
Dynamic,Mixed,50000,0.3,0.011503672001708765
Bellman-Ford,Inc,50000,0.4,0.24334098599865683
Dijkstra,Inc,50000,0.4,0.004110437999770511
Bellman-Ford,Dec,50000,0.4,0.24282605099870125
Dijkstra,Dec,50000,0.4,0.0042969470014213584
Dynamic,Inc,50000,0.4,0.01985599399995408
Dynamic,Dec,50000,0.4,0.01499263700316078
Bellman-Ford,Mixed,50000,0.4,0.2442334369989112
Dijkstra,Mixed,50000,0.4,0.00463467900044634
Dynamic,Mixed,50000,0.4,0.01574856200022623
Bellman-Ford,Inc,50000,0.5,0.254540347999864
Dijkstra,Inc,50000,0.5,0.004117761000088649
Bellman-Ford,Dec,50000,0.5,0.24487376600154676
Dijkstra,Dec,50000,0.5,0.004281868998077698
Dynamic,Inc,50000,0.5,0.017697863000648795
Dynamic,Dec,50000,0.5,0.019712594999873545
Bellman-Ford,Mixed,50000,0.5,0.24461131600037334
Dijkstra,Mixed,50000,0.5,0.004654266002035001
Dynamic,Mixed,50000,0.5,0.020915658002195414
Bellman-Ford,Inc,50000,0.1,0.5298703280022892
Dijkstra,Inc,50000,0.1,0.00438512099935906
Bellman-Ford,Dec,50000,0.1,0.3690808539977297
Dijkstra,Dec,50000,0.1,0.004244778996508103
Dynamic,Inc,50000,0.1,0.035959289998572785
Dynamic,Dec,50000,0.1,0.005509638001967687
Bellman-Ford,Mixed,50000,0.1,0.24091798800145625
Dijkstra,Mixed,50000,0.1,0.004225713000778342
Dynamic,Mixed,50000,0.1,0.006388924000930274
Bellman-Ford,Inc,50000,0.2,0.2426301740015333
Dijkstra,Inc,50000,0.2,0.004076734003319871
Bellman-Ford,Dec,50000,0.2,0.2486655270004121
Dijkstra,Dec,50000,0.2,0.004163486999459565
Dynamic,Inc,50000,0.2,0.031054473998665344
Dynamic,Dec,50000,0.2,0.010898799002461601
Bellman-Ford,Mixed,50000,0.2,0.24111685000025318
Dijkstra,Mixed,50000,0.2,0.004196508998575155
Dynamic,Mixed,50000,0.2,0.012204685001051985
Bellman-Ford,Inc,50000,0.3,0.2414223919986398
Dijkstra,Inc,50000,0.3,0.004123812999750953
Bellman-Ford,Dec,50000,0.3,0.2417763859994011
Dijkstra,Dec,50000,0.3,0.0041553310002200305
Dynamic,Inc,50000,0.3,0.02818672400098876
Dynamic,Dec,50000,0.3,0.01543084700097097
Bellman-Ford,Mixed,50000,0.3,0.25950660799935577
Dijkstra,Mixed,50000,0.3,0.004174867997789988
Dynamic,Mixed,50000,0.3,0.01568972200038843
Bellman-Ford,Inc,50000,0.4,0.2749484050000319
Dijkstra,Inc,50000,0.4,0.004180497999186628
Bellman-Ford,Dec,50000,0.4,0.24406887800068944
Dijkstra,Dec,50000,0.4,0.003987608000898035
Dynamic,Inc,50000,0.4,0.025543284002196742
Dynamic,Dec,50000,0.4,0.019510226000420516
Bellman-Ford,Mixed,50000,0.4,0.24458828099886887
Dijkstra,Mixed,50000,0.4,0.004357138997875154
Dynamic,Mixed,50000,0.4,0.019983621998107992
Bellman-Ford,Inc,50000,0.5,0.24651743399954285
Dijkstra,Inc,50000,0.5,0.004052278000017395
Bellman-Ford,Dec,50000,0.5,0.24333998400106793
Dijkstra,Dec,50000,0.5,0.004166181999607943
Dynamic,Inc,50000,0.5,0.02207440799975302
Dynamic,Dec,50000,0.5,0.022069899998314213
Bellman-Ford,Mixed,50000,0.5,0.2422469760022068
Dijkstra,Mixed,50000,0.5,0.0041398130015295465
Dynamic,Mixed,50000,0.5,0.02554748200054746
Bellman-Ford,Inc,100000,0.1,0.4828553439983807
Dijkstra,Inc,100000,0.1,0.009325822000391781
Bellman-Ford,Dec,100000,0.1,0.4849474830007239
Dijkstra,Dec,100000,0.1,0.008673692998854676
Dynamic,Inc,100000,0.1,0.06674406899765017
Dynamic,Dec,100000,0.1,0.011282307998044416
Bellman-Ford,Mixed,100000,0.1,0.49042654400182073
Dijkstra,Mixed,100000,0.1,0.008649618001072668
Dynamic,Mixed,100000,0.1,0.011418614001740934
Bellman-Ford,Inc,100000,0.2,0.4915752249980869
Dijkstra,Inc,100000,0.2,0.008576631000323687
Bellman-Ford,Dec,100000,0.2,0.4857922449991747
Dijkstra,Dec,100000,0.2,0.008831498002109583
Dynamic,Inc,100000,0.2,0.059007250998547534
Dynamic,Dec,100000,0.2,0.020931868002662668
Bellman-Ford,Mixed,100000,0.2,0.48808002900113934
Dijkstra,Mixed,100000,0.2,0.009247278001566883
Dynamic,Mixed,100000,0.2,0.02361539299818105
Bellman-Ford,Inc,100000,0.3,0.49402774699774454
Dijkstra,Inc,100000,0.3,0.008544591000827495
Bellman-Ford,Dec,100000,0.3,0.4833912079993752
Dijkstra,Dec,100000,0.3,0.009108065998589154
Dynamic,Inc,100000,0.3,0.056459729999915
Dynamic,Dec,100000,0.3,0.027433774001110578
Bellman-Ford,Mixed,100000,0.3,0.4931461260021024
Dijkstra,Mixed,100000,0.3,0.008588753000367433
Dynamic,Mixed,100000,0.3,0.02973893099988345
Bellman-Ford,Inc,100000,0.4,0.4964115410002705
Dijkstra,Inc,100000,0.4,0.008533751002687495
Bellman-Ford,Dec,100000,0.4,0.4878635340028268
Dijkstra,Dec,100000,0.4,0.008576180000090972
Dynamic,Inc,100000,0.4,0.05073426800299785
Dynamic,Dec,100000,0.4,0.03422280800077715
Bellman-Ford,Mixed,100000,0.4,0.4790445690014167
Dijkstra,Mixed,100000,0.4,0.008657472000777489
Dynamic,Mixed,100000,0.4,0.03941991000101552
Bellman-Ford,Inc,100000,0.5,0.48466165799982264
Dijkstra,Inc,100000,0.5,0.009284517000196502
Bellman-Ford,Dec,100000,0.5,0.48207601600006456
Dijkstra,Dec,100000,0.5,0.00872924699797295
Dynamic,Inc,100000,0.5,0.04193003100226633
Dynamic,Dec,100000,0.5,0.03965307700127596
Bellman-Ford,Mixed,100000,0.5,0.495396090002032
Dijkstra,Mixed,100000,0.5,0.008673061998706544
Dynamic,Mixed,100000,0.5,0.04551733900007093
Bellman-Ford,Inc,100000,0.1,0.4833366960010608
Dijkstra,Inc,100000,0.1,0.008645078996778466
Bellman-Ford,Dec,100000,0.1,0.49177460800274275
Dijkstra,Dec,100000,0.1,0.008908281997719314
Dynamic,Inc,100000,0.1,0.05235865999929956
Dynamic,Dec,100000,0.1,0.008141375998093281
Bellman-Ford,Mixed,100000,0.1,0.48456132900173543
Dijkstra,Mixed,100000,0.1,0.008708548000868177
Dynamic,Mixed,100000,0.1,0.008582421996834455
Bellman-Ford,Inc,100000,0.2,0.4897209529990505
Dijkstra,Inc,100000,0.2,0.008903412999643479
Bellman-Ford,Dec,100000,0.2,0.4977506379982515
Dijkstra,Dec,100000,0.2,0.008942165000917157
Dynamic,Inc,100000,0.2,0.04981416499867919
Dynamic,Dec,100000,0.2,0.016146175999892876
Bellman-Ford,Mixed,100000,0.2,0.491902387002483
Dijkstra,Mixed,100000,0.2,0.008491221000440419
Dynamic,Mixed,100000,0.2,0.01834243899793364
Bellman-Ford,Inc,100000,0.3,0.4858775550019345
Dijkstra,Inc,100000,0.3,0.008774332000029972
Bellman-Ford,Dec,100000,0.3,0.4858620359991619
Dijkstra,Dec,100000,0.3,0.008484548998239916
Dynamic,Inc,100000,0.3,0.043933903998549795
Dynamic,Dec,100000,0.3,0.021565355000348063
Bellman-Ford,Mixed,100000,0.3,0.48317796899937093
Dijkstra,Mixed,100000,0.3,0.008588133001467213
Dynamic,Mixed,100000,0.3,0.024577004001912428
Bellman-Ford,Inc,100000,0.4,0.48118104000241146
Dijkstra,Inc,100000,0.4,0.009095220997551223
Bellman-Ford,Dec,100000,0.4,0.48184222700001555
Dijkstra,Dec,100000,0.4,0.00884310000037658
Dynamic,Inc,100000,0.4,0.03878216599696316
Dynamic,Dec,100000,0.4,0.04309147599997232
Bellman-Ford,Mixed,100000,0.4,0.5048295650012733
Dijkstra,Mixed,100000,0.4,0.008959799000876956
Dynamic,Mixed,100000,0.4,0.029851883002265822
Bellman-Ford,Inc,100000,0.5,0.5064806869995664
Dijkstra,Inc,100000,0.5,0.009118836998823099
Bellman-Ford,Dec,100000,0.5,0.5031421849998878
Dijkstra,Dec,100000,0.5,0.009473189998971066
Dynamic,Inc,100000,0.5,0.039860606000729604
Dynamic,Dec,100000,0.5,0.03096228200229234
Bellman-Ford,Mixed,100000,0.5,0.48621875300159445
Dijkstra,Mixed,100000,0.5,0.008851455000694841
Dynamic,Mixed,100000,0.5,0.036206862998369616
Bellman-Ford,Inc,100000,0.1,0.49362739700154634
Dijkstra,Inc,100000,0.1,0.008791304000624223
Bellman-Ford,Dec,100000,0.1,0.4904795929978718
Dijkstra,Dec,100000,0.1,0.008768830997723853
Dynamic,Inc,100000,0.1,0.0651335430011386
Dynamic,Dec,100000,0.1,0.011345175000315066
Bellman-Ford,Mixed,100000,0.1,0.6378667390017654
Dijkstra,Mixed,100000,0.1,0.008600565997767262
Dynamic,Mixed,100000,0.1,0.014429221002501436
Bellman-Ford,Inc,100000,0.2,0.4818623449973529
Dijkstra,Inc,100000,0.2,0.008566792999772588
Bellman-Ford,Dec,100000,0.2,0.49072366900145425
Dijkstra,Dec,100000,0.2,0.008511488998919958
Dynamic,Inc,100000,0.2,0.06372477500190143
Dynamic,Dec,100000,0.2,0.021397961001639487
Bellman-Ford,Mixed,100000,0.2,0.7179498270015756
Dijkstra,Mixed,100000,0.2,0.008768170002440456
Dynamic,Mixed,100000,0.2,0.02353136600140715
Bellman-Ford,Inc,100000,0.3,0.4800288920014282
Dijkstra,Inc,100000,0.3,0.00838591399951838
Bellman-Ford,Dec,100000,0.3,0.4854056900003343
Dijkstra,Dec,100000,0.3,0.00842367399673094
Dynamic,Inc,100000,0.3,0.05896638400008669
Dynamic,Dec,100000,0.3,0.029486118000932038
Bellman-Ford,Mixed,100000,0.3,0.48894408699925407
Dijkstra,Mixed,100000,0.3,0.008494087000144646
Dynamic,Mixed,100000,0.3,0.03062065199992503
Bellman-Ford,Inc,100000,0.4,0.4871456090004358
Dijkstra,Inc,100000,0.4,0.008452518999547465
Bellman-Ford,Dec,100000,0.4,0.48197550699842395
Dijkstra,Dec,100000,0.4,0.008606966999650467
Dynamic,Inc,100000,0.4,0.05568147200028761
Dynamic,Dec,100000,0.4,0.036324513999716146
Bellman-Ford,Mixed,100000,0.4,0.4889778799988562
Dijkstra,Mixed,100000,0.4,0.008580708999943454
Dynamic,Mixed,100000,0.4,0.03731750299994019
Bellman-Ford,Inc,100000,0.5,0.49240826399909565
Dijkstra,Inc,100000,0.5,0.008895218001271132
Bellman-Ford,Dec,100000,0.5,0.48435567499836907
Dijkstra,Dec,100000,0.5,0.008439053999609314
Dynamic,Inc,100000,0.5,0.04351506899911328
Dynamic,Dec,100000,0.5,0.039939041998877656
Bellman-Ford,Mixed,100000,0.5,0.4937682310010132
Dijkstra,Mixed,100000,0.5,0.008683732001372846
Dynamic,Mixed,100000,0.5,0.04534464499738533
Bellman-Ford,Inc,34,0.1,0.00028201800159877166
Dijkstra,Inc,34,0.1,3.995500082965009e-05
Bellman-Ford,Dec,34,0.1,0.00020030599989695475
Dijkstra,Dec,34,0.1,3.112800186499953e-05
Dynamic,Inc,34,0.1,0.00027609700191533193
Dynamic,Dec,34,0.1,1.4507000742014498e-05
Bellman-Ford,Mixed,34,0.1,0.00022228600209928118
Dijkstra,Mixed,34,0.1,3.255100091337226e-05
Dynamic,Mixed,34,0.1,1.6391000826843083e-05
Bellman-Ford,Inc,34,0.2,0.00019296200116514228
Dijkstra,Inc,34,0.2,2.9144997824914753e-05
Bellman-Ford,Dec,34,0.2,0.0002051049996225629
Dijkstra,Dec,34,0.2,2.990600114571862e-05
Dynamic,Inc,34,0.2,0.00023600199710926972
Dynamic,Dec,34,0.2,0.00011728000026778318
Bellman-Ford,Mixed,34,0.2,0.00019710899869096465
Dijkstra,Mixed,34,0.2,3.154899968649261e-05
Dynamic,Mixed,34,0.2,9.351500193588436e-05
Bellman-Ford,Inc,34,0.3,0.00021404099970823154
Dijkstra,Inc,34,0.3,2.9636001272592694e-05
Bellman-Ford,Dec,34,0.3,0.0002286179988004733
Dijkstra,Dec,34,0.3,2.9684997571166605e-05
Dynamic,Inc,34,0.3,0.00022475100195151754
Dynamic,Dec,34,0.3,0.0001251639987458475
Bellman-Ford,Mixed,34,0.3,0.0001992839970625937
Dijkstra,Mixed,34,0.3,3.123799979221076e-05
Dynamic,Mixed,34,0.3,7.774500045343302e-05
Bellman-Ford,Inc,34,0.4,0.00019864199930452742
Dijkstra,Inc,34,0.4,2.86940012301784e-05
Bellman-Ford,Dec,34,0.4,0.0001981310015253257
Dijkstra,Dec,34,0.4,2.7211000997340307e-05
Dynamic,Inc,34,0.4,0.00016948800112004392
Dynamic,Dec,34,0.4,0.00020014400070067495
Bellman-Ford,Mixed,34,0.4,0.00019816100029856898
Dijkstra,Mixed,34,0.4,3.1078001484274864e-05
Dynamic,Mixed,34,0.4,7.763599933241494e-05
Bellman-Ford,Inc,34,0.5,0.00019853199773933738
Dijkstra,Inc,34,0.5,2.5035998987732455e-05
Bellman-Ford,Dec,34,0.5,0.0001959670007636305
Dijkstra,Dec,34,0.5,2.594800025690347e-05
Dynamic,Inc,34,0.5,0.00016497899923706427
Dynamic,Dec,34,0.5,0.00022110400095698424
Bellman-Ford,Mixed,34,0.5,0.00020346100063761696
Dijkstra,Mixed,34,0.5,3.0155999411363155e-05
Dynamic,Mixed,34,0.5,0.0001616629997442942
Bellman-Ford,Inc,15,0.1,0.00012752799739246257
Dijkstra,Inc,15,0.1,1.6531001165276393e-05
Bellman-Ford,Dec,15,0.1,0.00011545599772944115
Dijkstra,Dec,15,0.1,1.590000101714395e-05
Dynamic,Inc,15,0.1,7.22860022506211e-05
Dynamic,Dec,15,0.1,7.938899943837896e-05
Bellman-Ford,Mixed,15,0.1,0.00011454499690444209
Dijkstra,Mixed,15,0.1,1.6531001165276393e-05
Dynamic,Mixed,15,0.1,1.9205999706173316e-05
Bellman-Ford,Inc,15,0.2,0.00011289200119790621
Dijkstra,Inc,15,0.2,1.6131001757457852e-05
Bellman-Ford,Dec,15,0.2,0.00011598700075410306
Dijkstra,Dec,15,0.2,1.587999940966256e-05
Dynamic,Inc,15,0.2,9.099999806494452e-05
Dynamic,Dec,15,0.2,3.0056002287892625e-05
Bellman-Ford,Mixed,15,0.2,0.00011940400145249441
Dijkstra,Mixed,15,0.2,1.6571000742260367e-05
Dynamic,Mixed,15,0.2,7.364799967035651e-05
Bellman-Ford,Inc,15,0.3,0.00013115500041749328
Dijkstra,Inc,15,0.3,1.5047997294459492e-05
Bellman-Ford,Dec,15,0.3,0.00012984300337848254
Dijkstra,Dec,15,0.3,1.7553000361658633e-05
Dynamic,Inc,15,0.3,5.9942001826129854e-05
Dynamic,Dec,15,0.3,2.5748999178176746e-05
Bellman-Ford,Mixed,15,0.3,0.00011350299973855726
Dijkstra,Mixed,15,0.3,1.570899985381402e-05
Dynamic,Mixed,15,0.3,5.665600110660307e-05
Bellman-Ford,Inc,15,0.4,0.0001187230009236373
Dijkstra,Inc,15,0.4,1.1531999916769564e-05
Bellman-Ford,Dec,15,0.4,0.00013070499699097127
Dijkstra,Dec,15,0.4,1.2292999599594623e-05
Dynamic,Inc,15,0.4,5.4902997362660244e-05
Dynamic,Dec,15,0.4,5.3379997552838176e-05
Bellman-Ford,Mixed,15,0.4,0.00011540600098669529
Dijkstra,Mixed,15,0.4,1.516900010756217e-05
Dynamic,Mixed,15,0.4,4.191900006844662e-05
Bellman-Ford,Inc,15,0.5,0.00011948300016229041
Dijkstra,Inc,15,0.5,1.3165001291781664e-05
Bellman-Ford,Dec,15,0.5,0.00011619800352491438
Dijkstra,Dec,15,0.5,1.4277000445872545e-05
Dynamic,Inc,15,0.5,1.952700040419586e-05
Dynamic,Dec,15,0.5,7.733500024187379e-05
Bellman-Ford,Mixed,15,0.5,0.00011673900007735938
Dijkstra,Mixed,15,0.5,1.4657998690381646e-05
Dynamic,Mixed,15,0.5,0.00010800200107041746
Bellman-Ford,Inc,32,0.1,0.00019072800205321983
Dijkstra,Inc,32,0.1,4.509499922278337e-05
Bellman-Ford,Dec,32,0.1,0.00019008600065717474
Dijkstra,Dec,32,0.1,3.369299884070642e-05
Dynamic,Inc,32,0.1,0.0003051610001421068
Dynamic,Dec,32,0.1,5.6955999752972275e-05
Bellman-Ford,Mixed,32,0.1,0.00019210000027669594
Dijkstra,Mixed,32,0.1,3.549599932739511e-05
Dynamic,Mixed,32,0.1,1.8475002434570342e-05
Bellman-Ford,Inc,32,0.2,0.00018979599917656742
Dijkstra,Inc,32,0.2,3.3402000553905964e-05
Bellman-Ford,Dec,32,0.2,0.00018916499902843498
Dijkstra,Dec,32,0.2,3.2801002816995606e-05
Dynamic,Inc,32,0.2,0.00026362400240032
Dynamic,Dec,32,0.2,5.147599949850701e-05
Bellman-Ford,Mixed,32,0.2,0.00019116799740004353
Dijkstra,Mixed,32,0.2,3.5064997064182535e-05
Dynamic,Mixed,32,0.2,4.417200034367852e-05
Bellman-Ford,Inc,32,0.3,0.0002129989989043679
Dijkstra,Inc,32,0.3,3.109799945377745e-05
Bellman-Ford,Dec,32,0.3,0.00019048700050916523
Dijkstra,Dec,32,0.3,3.205999746569432e-05
Dynamic,Inc,32,0.3,0.00024383699928876013
Dynamic,Dec,32,0.3,5.713700011256151e-05
Bellman-Ford,Mixed,32,0.3,0.00019222999981138855
Dijkstra,Mixed,32,0.3,3.424399983487092e-05
Dynamic,Mixed,32,0.3,0.0002736919996095821
Bellman-Ford,Inc,32,0.4,0.00019745999816223048
Dijkstra,Inc,32,0.4,3.1198000215226784e-05
Bellman-Ford,Dec,32,0.4,0.00019893200078513473
Dijkstra,Dec,32,0.4,3.1198000215226784e-05
Dynamic,Inc,32,0.4,0.0002212939980381634
Dynamic,Dec,32,0.4,0.0001117489991884213
Bellman-Ford,Mixed,32,0.4,0.00019338299898663536
Dijkstra,Mixed,32,0.4,3.3522999729029834e-05
Dynamic,Mixed,32,0.4,4.9723003030521795e-05
Bellman-Ford,Inc,32,0.5,0.00018879400158766657
Dijkstra,Inc,32,0.5,3.052700049011037e-05
Bellman-Ford,Dec,32,0.5,0.00018715099940891378
Dijkstra,Dec,32,0.5,3.000599826918915e-05
Dynamic,Inc,32,0.5,0.00016885600052773952
Dynamic,Dec,32,0.5,8.694200005265884e-05
Bellman-Ford,Mixed,32,0.5,0.00020225900152581744
Dijkstra,Mixed,32,0.5,3.363299765624106e-05
Dynamic,Mixed,32,0.5,0.00023305599825107493
